Year,Location,Area,Rainfall,Temperature,Soil_type,Irrigation,yields,Humidity,Crops,price,Season
2006,Hassan,3,3605.4,37.0,Alluvial,Drip,8700.0,50.0,Coconut,249978,Rabi
2008,Hassan,3,3605.4,38.0,Alluvial,Drip,8838.0,53.0,Coconut,43311,Rabi
2009,Hassan,9,3512.4,38.0,Alluvial,Drip,8954.0,52.0,Coconut,24848,Rabi
2011,Hassan,11,3512.4,39.0,Alluvial,Basin,9230.0,57.0,Coconut,45608,Rabi
2005,Hassan,14319,3654.0,42.0,Alluvial,Basin,114.0,58.5,Coconut,44235,Rabi
2012,Hassan,17095,3105.0,27.0,Alluvial,Basin,19.0,57.0,Coconut,234779,Rabi
2013,Hassan,17512,3105.0,27.0,Alluvial,Basin,32.0,57.5,Coconut,1493,Rabi
2014,Hassan,17587,3105.0,27.0,Alluvial,Basin,8.0,57.0,Coconut,64409,Rabi
2018,Hassan,2578,3654.0,27.2,Red,Basin,44.0,58.0,Coconut,51239,Rabi
2006,Hassan,4,3105.0,27.0,Red,Basin,56.0,50.0,Coconut,44235,Rabi
2009,Hassan,2127,3360.0,39.0,Red,Spray,2783.0,52.5,Coconut,200000,Rabi
2010,Hassan,2090,3360.0,39.0,Red,Spray,1533.0,56.0,Coconut,4847,Rabi
2011,Hassan,2059,3360.0,39.0,Red,Spray,1647.0,57.0,Coconut,51239,Rabi
2012,Hassan,2050,3605.4,40.0,Red,Spray,975.0,57.5,Coconut,216396,Rabi
2013,Hassan,1865,3605.4,40.0,Red,Spray,2.0,57.0,Coconut,2644,Rabi
2014,Hassan,1841,3605.4,40.0,Black,Spray,836.0,55.0,Coconut,44235,Rabi
2015,Hassan,1799,3512.4,41.0,Black,Spray,806.0,56.0,Coconut,203317,Rabi
2016,Hassan,1468,3512.4,41.0,Black,Spray,880.0,54.0,Coconut,2134,Rabi
2017,Hassan,568,3512.4,41.0,Black,Spray,770.0,58.0,Coconut,45186,Rabi
2018,Hassan,407,3296.0,42.0,Black,Spray,395.0,58.0,Coconut,238542,Rabi
2012,Hassan,177,3296.0,42.0,Black,Spray,187.0,59.0,Coconut,1516,Rabi
2013,Hassan,51,3296.0,42.0,Black,Spray,187.0,50.0,Coconut,57259,Rabi
2014,Hassan,173,3550.0,43.0,Black,Spray,121.0,54.0,Coconut,234779,Rabi
2015,Hassan,201,3550.0,27.0,Black,Spray,103.0,53.0,Coconut,1493,Rabi
2016,Hassan,206,3550.0,27.0,Black,Spray,71.0,52.0,Coconut,64409,Rabi
2017,Hassan,243,3654.0,27.0,Black,Spray,3961.0,51.0,Coconut,249978,Rabi
2018,Hassan,123,3654.0,27.0,Black,Spray,4247.0,57.0,Coconut,637,Rabi
2019,Hassan,82,3654.0,27.0,Black,Spray,3290.0,57.0,Coconut,43311,Rabi
2010,Hassan,6705,3105.0,27.0,Black,Spray,4479.0,55.5,Coconut,200000,Rabi
2011,Hassan,5876,3105.0,27.0,Black,Spray,3699.0,58.5,Coconut,4847,Rabi
2012,Hassan,326,3105.0,27.0,Black,Spray,4904.0,59.5,Coconut,51239,Rabi
2015,Hassan,6186,2903.1,27.0,Black,Spray,3647.0,53.5,Coconut,44235,Rabi
2016,Hassan,6503,2903.1,27.2,Black,Spray,393.0,52.5,Coconut,203317,Rabi
2017,Hassan,5220,2903.1,27.2,Black,Spray,167.0,56.0,Coconut,2134,Rabi
2018,Hassan,4677,2996.6,27.2,Black,Spray,71.0,57.0,Coconut,45186,Rabi
2011,Hassan,1279,2996.6,27.1,Black,Spray,52.0,57.5,Coconut,238542,Rabi
2012,Hassan,13283,2996.6,27.1,Black,Spray,12.0,57.0,Coconut,1516,Rabi
2014,Hassan,725,3522.8,26.8,Black,Spray,61.0,56.0,Coconut,4847,Rabi
2015,Hassan,12885,3522.8,26.8,Black,Spray,67.0,54.0,Coconut,51239,Rabi
2017,Hassan,468,2903.1,27.1,Black,Spray,32.0,58.0,Coconut,2644,Rabi
2018,Hassan,11841,2903.1,26.8,Alluvial,Spray,22.0,59.0,Coconut,44235,Rabi
2005,Hassan,206,2996.6,26.8,Alluvial,Spray,4.0,54.0,Coconut,2134,Rabi
2006,Hassan,10922,2996.6,37.0,Alluvial,Drip,9.0,53.0,Cocoa,45186,Rabi
2008,Hassan,177,3522.8,37.0,Alluvial,Drip,2089.0,51.0,Cocoa,1516,Rabi
2009,Hassan,10723,3522.8,38.0,Alluvial,Drip,2810.0,57.0,Cocoa,57259,Rabi
2011,Hassan,146,3729.8,38.0,Alluvial,Drip,3550.0,60.0,Cocoa,1493,Rabi
2012,Hassan,10910,3729.8,39.0,Alluvial,Drip,109.0,57.0,Coffee,64409,Rabi
2014,Hassan,160,2746.2,39.0,Alluvial,Drip,3671.0,54.0,Coffee,637,Rabi
2015,Hassan,10912,2746.2,40.0,Alluvial,Drip,2404.0,54.5,Coffee,43311,Rabi
2017,Mangalore,142,3360.0,40.0,Alluvial,Drip,2331.0,55.5,Coffee,761,Rabi
2018,Mangalore,10505,3360.0,41.0,Alluvial,Drip,2088.0,58.5,Coffee,45608,Rabi
2005,Mangalore,154,3605.4,41.0,Alluvial,Drip,1939.0,55.0,Coffee,646,Rabi
2012,Mangalore,10318,3605.4,42.0,Alluvial,Drip,1871.0,53.0,Coffee,43562,Rabi
2017,Mangalore,158,3296.0,27.0,Alluvial,Drip,1901.0,57.5,Coffee,2644,Rabi
2018,Mangalore,8982,3296.0,27.0,Alluvial,Drip,972.0,57.0,Cardamum,44235,Rabi
2005,Mangalore,103,3550.0,27.2,Alluvial,Drip,592.0,56.0,Cardamum,2134,Rabi
2006,Mangalore,8239,3550.0,27.2,Alluvial,Drip,864.0,54.0,Cardamum,45186,Rabi
2008,Mangalore,96,3654.0,27.0,Black,Drip,6589.0,58.0,Cardamum,1516,Rabi
2009,Mangalore,6949,3654.0,27.0,Black,Drip,5107.0,59.0,Cardamum,57259,Rabi
2016,Kodagu,4012,3105.0,27.2,Black,Drip,2089.0,57.0,Cardamum,24848,Rabi
2017,Kodagu,4877,3105.0,27.1,Black,Drip,2810.0,60.0,Cardamum,761,Rabi
2018,Kodagu,4930,3105.0,27.1,Black,Drip,841.0,57.0,Pepper,45608,Rabi
2013,Kodagu,5127,2903.1,26.8,Black,Drip,3368.0,54.5,Pepper,43562,Rabi
2014,Kodagu,5174,2903.1,26.8,Black,Drip,3671.0,56.6,Pepper,200000,Rabi
2015,Kodagu,5294,2903.1,37.0,Black,Drip,2404.0,55.5,Pepper,4847,Rabi
2016,Kodagu,5474,2996.6,37.0,Black,Drip,2805.0,58.5,Pepper,51239,Rabi
2017,Kodagu,5864,2996.6,37.0,Black,Drip,2331.0,59.5,Pepper,216396,Rabi
2018,Kodagu,7028,2996.6,38.0,Black,Basin,2088.0,55.0,Pepper,2644,Rabi
2004,Kodagu,7403,3522.8,38.0,Black,Basin,2628.0,53.0,Pepper,44235,Rabi
2005,Kodagu,7501,3522.8,38.0,Black,Basin,1939.0,53.5,Pepper,203317,Rabi
2006,Kodagu,7714,3522.8,39.0,Black,Basin,1871.0,52.5,Pepper,2134,Rabi
2007,Kodagu,7856,2903.1,39.0,Black,Basin,1868.0,56.0,Pepper,45186,Rabi
2011,Kodagu,6,2996.6,40.0,Black,Basin,1901.0,55.0,Arecanut,4847,Rabi
2012,Kodagu,15,2996.6,41.0,Black,Basin,972.0,56.0,Arecanut,51239,Rabi
2013,Kodagu,4,3522.8,41.0,Black,Basin,874.0,54.0,Arecanut,216396,Rabi
2014,Kodagu,39,3522.8,41.0,Black,Basin,592.0,58.0,Arecanut,2644,Rabi
2015,Kodagu,6,3522.8,42.0,Black,Basin,864.0,58.0,Arecanut,44235,Rabi
2016,Kodagu,12,3729.8,42.0,Black,Basin,5373.0,59.0,Arecanut,203317,Rabi
2017,Kodagu,3,3729.8,42.0,Black,Basin,6589.0,50.0,Arecanut,2134,Rabi
2018,Mysuru,17,3729.8,43.0,Black,Basin,5107.0,54.0,Arecanut,45186,Rabi
2013,Mysuru,3,2746.2,43.0,Black,Basin,5518.0,53.0,Arecanut,238542,Rabi
2014,Mysuru,9,2746.2,27.0,Black,Basin,4912.0,52.0,Arecanut,1516,Rabi
2015,Mysuru,21,2746.2,27.0,Black,Basin,3830.0,51.0,Arecanut,57259,Rabi
2016,Mysuru,11,3360.0,27.0,Black,Basin,4.0,57.0,Arecanut,234779,Rabi
2017,Mysuru,4,3360.0,27.0,Black,Basin,9.0,57.0,Arecanut,1493,Rabi
2018,Mysuru,15,3360.0,27.0,Black,Basin,12.0,60.0,Arecanut,64409,Rabi
2004,Mysuru,8,3605.4,27.0,Black,Basin,2089.0,57.0,Ginger,249978,Rabi
2005,Mysuru,29,3605.4,27.2,Black,Basin,2810.0,57.0,Ginger,637,Rabi
2006,Mysuru,1,3605.4,27.2,Loam,Basin,841.0,54.0,Ginger,43311,Rabi
2007,Mysuru,13736,3512.4,27.2,Loam,Basin,3550.0,54.5,Ginger,24848,Rabi
2008,Mysuru,14003,3512.4,27.0,Loam,Basin,109.0,56.6,Ginger,761,Rabi
2009,Mysuru,14179,3512.4,27.0,Loam,Basin,3368.0,55.5,Ginger,45608,Rabi
2010,Mysuru,14319,3296.0,27.0,Loam,Basin,3671.0,58.5,Ginger,234581,Rabi
2011,Mysuru,14464,3296.0,27.0,Loam,Basin,2404.0,59.5,Ginger,646,Rabi
2012,Mysuru,14876,3296.0,27.0,Loam,Basin,2805.0,55.0,Ginger,43562,Rabi
2013,Mysuru,14976,3550.0,27.0,Loam,Basin,2331.0,53.0,Ginger,200000,Rabi
2014,Mysuru,15009,3550.0,27.2,Loam,Basin,2088.0,53.5,Ginger,4847,Rabi
2015,Mysuru,15114,3550.0,27.2,Loam,Basin,2628.0,52.5,Ginger,51239,Rabi
2016,Mysuru,16224,3654.0,27.2,Loam,Basin,1939.0,56.0,Ginger,216396,Rabi
2017,Mysuru,17095,3654.0,27.1,Loam,Basin,1871.0,57.0,Ginger,2644,Rabi
2018,Mysuru,17512,3654.0,27.1,Loam,Basin,1868.0,57.5,Ginger,44235,Rabi
2015,Mysuru,1298,3105.0,37.0,Loam,Spray,592.0,59.0,Tea,234779,Rabi
2016,Mysuru,4,3105.0,38.0,Loam,Spray,864.0,50.0,Tea,1493,Rabi
2017,Mysuru,1122,3105.0,38.0,Loam,Spray,5373.0,54.0,Tea,64409,Rabi
2005,Mysuru,619,2903.1,39.0,Loam,Spray,5518.0,51.0,Tea,43311,Rabi
2006,Mysuru,391,2903.1,39.0,Loam,Spray,4912.0,57.0,Tea,24848,Rabi
2007,Mysuru,211,2903.1,40.0,Loam,Spray,3830.0,57.0,Tea,761,Rabi
2009,Mysuru,111,2996.6,40.0,Loam,Spray,2783.0,57.0,Paddy,234581,Rabi
2010,Mysuru,76,2996.6,41.0,Light sandy,Spray,1533.0,57.0,Paddy,646,Rabi
2011,Mysuru,53,3522.8,41.0,Light sandy,Spray,1647.0,54.0,Paddy,43562,Zaid
2012,Mysuru,2688,3522.8,41.0,Light sandy,Spray,975.0,54.5,Paddy,200000,Zaid
2013,Mysuru,2311,3522.8,42.0,Light sandy,Spray,2.0,56.6,Paddy,4847,Zaid
2014,Mysuru,2188,2903.1,42.0,Light sandy,Spray,836.0,55.5,Paddy,51239,Zaid
2015,Mysuru,1998,2903.1,42.0,Light sandy,Spray,806.0,58.5,Paddy,216396,Zaid
2016,Mysuru,2006,2903.1,43.0,Light sandy,Spray,880.0,59.5,Paddy,2644,Zaid
2017,Mysuru,2034,2996.6,27.0,Light sandy,Spray,770.0,55.0,Paddy,44235,Zaid
2016,Mysuru,2035,2996.6,27.0,Light sandy,Spray,395.0,53.0,Paddy,203317,Zaid
2017,Mysuru,2074,2996.6,27.0,Light sandy,Spray,187.0,53.5,Paddy,2134,Zaid
2018,Mysuru,2127,3522.8,27.0,Light sandy,Spray,187.0,52.5,Paddy,45186,Zaid
2013,Mysuru,2090,3522.8,27.0,Light sandy,Spray,121.0,56.0,Paddy,238542,Zaid
2014,Mysuru,2059,3522.8,27.0,Light sandy,Spray,103.0,57.0,Paddy,1516,Zaid
2015,Mysuru,2050,3729.8,27.2,Light sandy,Spray,71.0,57.5,Paddy,200000,Zaid
2016,Mysuru,1865,3729.8,27.2,Light sandy,Spray,3961.0,57.0,Groundnut,4847,Zaid
2017,Mysuru,1841,3729.8,27.2,Light sandy,Spray,4247.0,55.0,Groundnut,51239,Zaid
2018,Mysuru,1799,2746.2,27.0,Light sandy,Spray,3290.0,56.0,Groundnut,216396,Zaid
2004,Kasaragodu,1468,2746.2,27.0,Light sandy,Spray,3138.0,54.0,Groundnut,2644,Zaid
2005,Kasaragodu,568,2746.2,27.0,Light sandy,Spray,3423.0,58.0,Groundnut,44235,Zaid
2006,Kasaragodu,407,3360.0,27.0,Light sandy,Spray,3899.0,58.0,Groundnut,203317,Zaid
2007,Kasaragodu,177,3360.0,27.0,Light sandy,Spray,4015.0,59.0,Groundnut,2134,Zaid
2008,Kasaragodu,51,3360.0,27.0,Light sandy,Spray,4279.0,50.0,Groundnut,45186,Zaid
2009,Kasaragodu,173,3605.4,27.2,Light sandy,Spray,4167.0,54.0,Groundnut,238542,Zaid
2010,Kasaragodu,201,3605.4,27.2,Light sandy,Spray,4479.0,53.0,Groundnut,1516,Zaid
2011,Kasaragodu,206,2903.1,27.2,Light sandy,Spray,3699.0,52.0,Groundnut,57259,Zaid
2012,Kasaragodu,243,2903.1,27.1,Light sandy,Spray,4904.0,51.0,Groundnut,234779,Zaid
2013,Kasaragodu,123,2903.1,27.1,Light sandy,Spray,2821.0,57.0,Groundnut,1493,Zaid
2014,Kasaragodu,82,2996.6,27.1,Light sandy,Spray,3472.0,57.0,Groundnut,64409,Zaid
2015,Kasaragodu,74,2996.6,26.8,Light sandy,Spray,3647.0,60.0,Groundnut,249978,Zaid
2016,Kasaragodu,18,2996.6,26.8,Heavy clay,Spray,393.0,57.0,Blackgram,637,Zaid
2017,Kasaragodu,37,3522.8,26.8,Heavy clay,Spray,167.0,57.0,Blackgram,43311,Zaid
2016,Kasaragodu,35,3522.8,37.0,Heavy clay,Spray,71.0,54.0,Blackgram,24848,Zaid
2017,Kasaragodu,5974,3522.8,37.0,Heavy clay,Spray,52.0,54.5,Blackgram,761,Zaid
2017,Kasaragodu,6705,3729.8,38.0,Heavy clay,Drip,2783.0,55.5,Blackgram,234581,Zaid
2018,Kasaragodu,5876,3729.8,38.0,Heavy clay,Drip,1533.0,58.5,Blackgram,646,Zaid
2013,Kasaragodu,326,2746.2,38.0,Heavy clay,Drip,1647.0,59.5,Blackgram,43562,Zaid
2014,Kasaragodu,6470,2746.2,39.0,Heavy clay,Drip,975.0,55.0,Blackgram,200000,Zaid
2015,Kasaragodu,6709,2746.2,39.0,Heavy clay,Drip,2.0,53.0,Blackgram,4847,Zaid
2016,Kasaragodu,6186,3360.0,39.0,Heavy clay,Drip,836.0,53.5,Blackgram,51239,Zaid
2017,Kasaragodu,6503,3360.0,40.0,Heavy clay,Drip,806.0,52.5,Blackgram,216396,Zaid
2018,Kasaragodu,5220,3360.0,40.0,Heavy clay,Drip,880.0,56.0,Blackgram,2644,Zaid
2004,Kasaragodu,4677,3605.4,40.0,Heavy clay,Drip,770.0,59.5,Blackgram,44235,Zaid
2005,Kasaragodu,4803,3605.4,41.0,Heavy clay,Drip,395.0,55.0,Blackgram,203317,Zaid
2006,Kasaragodu,3739,3605.4,41.0,Heavy clay,Drip,187.0,53.0,Cashew,2134,Zaid
2007,Kasaragodu,3529,3512.4,41.0,Heavy clay,Drip,187.0,53.5,Cashew,45186,Zaid
2008,Kasaragodu,3649,3512.4,42.0,Heavy clay,Drip,121.0,52.5,Cashew,238542,Zaid
2009,Raichur,1374,3512.4,42.0,Heavy clay,Drip,103.0,56.0,Cashew,1516,Zaid
2010,Raichur,933,3296.0,42.0,Heavy clay,Drip,71.0,57.0,Cashew,57259,Zaid
2011,Raichur,345,3550.0,43.0,Heavy clay,Drip,3961.0,57.5,Cashew,234779,Zaid
2012,Raichur,29,3550.0,43.0,Heavy clay,Drip,4247.0,57.0,Cashew,1493,Zaid
2004,Chikmangaluru,17512,3522.8,27.0,Dry sandy ,Basin,13.0,53.0,Coconut,45186,Zaid
2004,Chikmangaluru,17587,3522.8,27.0,Dry sandy ,Basin,123.0,53.5,Coconut,238542,Zaid
2004,Chikmangaluru,17771,3522.8,27.0,Dry sandy ,Basin,19.0,52.5,Coconut,1516,Zaid
2004,Chikmangaluru,17825,3729.8,27.0,Dry sandy ,Basin,32.0,56.0,Coconut,57259,Zaid
2004,Chikmangaluru,3147,3729.8,27.0,Dry sandy ,Basin,8.0,57.0,Coconut,234779,Zaid
2004,Chikmangaluru,2578,3729.8,27.2,Dry sandy ,Basin,50.0,57.5,Coconut,1493,Zaid
2004,Chikmangaluru,1591,2746.2,27.2,Dry sandy ,Basin,10.0,57.0,Coconut,64409,Zaid
2004,Chikmangaluru,1298,2746.2,27.2,Dry sandy ,Basin,29.0,55.0,Coconut,249978,Zaid
2004,Chikmangaluru,4,2746.2,27.0,Dry sandy ,Basin,44.0,56.0,Coconut,200000,Zaid
2004,Chikmangaluru,1122,3360.0,27.0,Dry sandy ,Basin,33.0,54.0,Coconut,4847,Zaid
2004,Chikmangaluru,917,3360.0,27.0,Dry sandy ,Basin,14.0,58.0,Coconut,51239,Zaid
2004,Chikmangaluru,819,3360.0,27.0,Dry sandy ,Basin,56.0,58.0,Coconut,216396,Zaid
2004,Chikmangaluru,619,3605.4,27.0,Dry sandy ,Basin,26.0,59.0,Coconut,2644,Zaid
2004,Chikmangaluru,391,3605.4,27.0,Dry sandy ,Basin,98.0,50.0,Coconut,44235,Zaid
2004,Chikmangaluru,211,3605.4,27.2,Dry sandy ,Basin,3.0,54.0,Coconut,203317,Zaid
2004,Chikmangaluru,2050,2903.1,39.0,Dry sandy ,Basin,2783.0,53.0,Coconut,646,Zaid
2004,Chikmangaluru,1865,2903.1,39.0,Dry sandy ,Spray,1533.0,53.5,Coconut,43562,Zaid
2004,Chikmangaluru,1841,2903.1,40.0,Dry sandy ,Spray,1647.0,52.5,Coconut,200000,Zaid
2004,Chikmangaluru,1799,2996.6,40.0,Dry sandy ,Spray,975.0,56.0,Coconut,4847,Zaid
2004,Chikmangaluru,1468,2996.6,40.0,Dry sandy ,Spray,2.0,57.0,Coconut,51239,Zaid
2004,Chikmangaluru,568,2996.6,41.0,Dry sandy ,Spray,836.0,57.5,Coconut,216396,Zaid
2004,Chikmangaluru,407,3522.8,41.0,Dry sandy ,Spray,806.0,57.0,Coconut,2644,Zaid
2004,Chikmangaluru,177,3522.8,41.0,Dry sandy ,Spray,880.0,55.0,Coconut,44235,Zaid
2004,Chikmangaluru,51,3522.8,42.0,Dry sandy ,Spray,770.0,56.0,Coconut,203317,Zaid
2004,Chikmangaluru,173,3729.8,42.0,Dry sandy ,Spray,395.0,54.0,Coconut,2134,Zaid
2004,Chikmangaluru,201,3729.8,42.0,Dry sandy ,Spray,187.0,58.0,Coconut,45186,Zaid
2004,Chikmangaluru,206,3729.8,43.0,Dry sandy ,Spray,187.0,58.0,Coconut,238542,Zaid
2004,Chikmangaluru,243,2746.2,43.0,Dry sandy ,Spray,121.0,59.0,Coconut,1516,Zaid
2004,Chikmangaluru,123,2746.2,27.0,Dry sandy ,Spray,103.0,50.0,Coconut,57259,Zaid
2004,Chikmangaluru,82,2746.2,27.0,Dry sandy ,Spray,71.0,54.0,Coconut,234779,Zaid
2004,Chikmangaluru,74,3360.0,27.0,Dry sandy ,Spray,3961.0,53.0,Coconut,1493,Zaid
2004,Chikmangaluru,18,3360.0,27.0,Dry sandy ,Spray,4247.0,52.0,Coconut,64409,Zaid
2004,Chikmangaluru,37,3360.0,27.0,Dry sandy ,Spray,3290.0,51.0,Coconut,249978,Zaid
2004,Chikmangaluru,35,3605.4,27.0,Dry sandy ,Spray,3138.0,57.0,Coconut,637,Zaid
2004,Chikmangaluru,5974,3605.4,27.2,Dry sandy ,Spray,3423.0,57.0,Coconut,43311,Zaid
2004,Chikmangaluru,6631,3605.4,27.2,Dry sandy ,Spray,3899.0,60.0,Coconut,24848,Zaid
2004,Chikmangaluru,6705,3512.4,27.2,Dry sandy ,Spray,4015.0,57.0,Coconut,761,Zaid
2004,Chikmangaluru,5876,3512.4,27.0,Dry sandy ,Spray,4279.0,57.0,Coconut,45608,Zaid
2004,Chikmangaluru,326,3512.4,27.0,Dry sandy ,Spray,4167.0,54.0,Coconut,234581,Zaid
2004,Chikmangaluru,6470,3296.0,27.0,Laterite,Spray,4479.0,54.5,Coconut,646,Zaid
2004,Chikmangaluru,6709,3296.0,27.0,Laterite,Spray,3699.0,56.6,Coconut,43562,Zaid
2004,Chikmangaluru,6186,3296.0,27.0,Laterite,Spray,4904.0,55.5,Coconut,200000,Zaid
2004,Chikmangaluru,6503,3550.0,27.0,Laterite,Spray,2821.0,58.5,Coconut,4847,Zaid
2004,Chikmangaluru,5220,3550.0,27.2,Laterite,Spray,3472.0,59.5,Coconut,51239,Zaid
2004,Chikmangaluru,4677,3550.0,27.2,Laterite,Spray,3647.0,55.0,Coconut,216396,Zaid
2004,Chikmangaluru,1279,3654.0,27.2,Laterite,Spray,393.0,53.0,Coconut,2644,Zaid
2004,Chikmangaluru,13283,3654.0,27.1,Laterite,Spray,167.0,53.5,Coconut,44235,Zaid
2004,Chikmangaluru,206,3105.0,37.0,Laterite,Spray,32.0,54.0,Coconut,51239,Zaid
2005,Chikmangaluru,10922,3105.0,38.0,Laterite,Spray,22.0,58.0,Coconut,216396,Zaid
2010,Chikmangaluru,146,2903.1,39.0,Laterite,Drip,2089.0,53.0,Cocoa,45186,Zaid
2011,Hassan,10910,2903.1,40.0,Laterite,Drip,2810.0,52.0,Cocoa,238542,Zaid
2013,Hassan,160,2996.6,40.0,Laterite,Drip,3550.0,57.0,Cocoa,57259,Zaid
2014,Hassan,10912,2996.6,41.0,Laterite,Drip,109.0,57.0,Cocoa,234779,Zaid
2016,Hassan,142,3522.8,41.0,Laterite,Drip,3671.0,57.0,Coffee,64409,Zaid
2017,Hassan,10505,3522.8,42.0,Laterite,Drip,2404.0,57.0,Coffee,249978,Zaid
2004,Hassan,154,3729.8,42.0,Laterite,Drip,2331.0,54.5,Coffee,43311,Zaid
2005,Hassan,10318,3729.8,43.0,Laterite,Drip,2088.0,56.6,Coffee,24848,Zaid
2007,Hassan,143,2746.2,27.0,Laterite,Drip,1939.0,58.5,Coffee,45608,Zaid
2008,Hassan,9283,2746.2,27.0,Alluvial,Drip,1871.0,59.5,Coffee,234581,Zaid
2013,Hassan,103,3605.4,27.0,Alluvial,Drip,1901.0,56.0,Coffee,51239,Zaid
2014,Hassan,8239,3605.4,27.2,Alluvial,Drip,972.0,57.0,Coffee,216396,Zaid
2016,Hassan,96,3512.4,27.2,Alluvial,Drip,592.0,57.0,Cardamum,44235,Zaid
2017,Hassan,6949,3512.4,27.0,Alluvial,Drip,864.0,55.0,Cardamum,203317,Zaid
2004,Hassan,110,3296.0,27.0,Alluvial,Drip,6589.0,54.0,Cardamum,45186,Zaid
2005,Hassan,6824,3296.0,27.0,Alluvial,Drip,5107.0,58.0,Cardamum,238542,Zaid
2007,Hassan,95,3550.0,27.0,Alluvial,Drip,4912.0,59.0,Cardamum,57259,Zaid
2008,Hassan,6441,3550.0,27.2,Alluvial,Drip,3830.0,50.0,Cardamum,234779,Zaid
2009,Hassan,4012,3654.0,27.2,Alluvial,Drip,4.0,54.0,Cardamum,1493,Zaid
2010,Hassan,4877,3654.0,27.2,Alluvial,Drip,9.0,53.0,Cardamum,64409,Zaid
2011,Hassan,4930,3654.0,27.1,Alluvial,Drip,12.0,52.0,Cardamum,249978,Zaid
2015,Hassan,5174,2903.1,26.8,Alluvial,Drip,3550.0,60.0,Cardamum,761,Zaid
2016,Hassan,5294,2903.1,27.1,Alluvial,Drip,109.0,57.0,Pepper,45608,Zaid
2017,Hassan,5474,2903.1,27.1,Alluvial,Drip,3368.0,57.0,Pepper,234581,Kharif
2018,Hassan,5864,2996.6,26.8,Alluvial,Drip,3671.0,54.0,Pepper,646,Kharif
2004,Hassan,7028,2996.6,26.8,Alluvial,Drip,2404.0,54.5,Pepper,43562,Kharif
2005,Hassan,7403,2996.6,26.8,Alluvial,Drip,2805.0,56.6,Pepper,200000,Kharif
2006,Hassan,7501,3522.8,37.0,Alluvial,Drip,2331.0,55.5,Pepper,4847,Kharif
2007,Hassan,7714,3522.8,37.0,Alluvial,Drip,2088.0,58.5,Pepper,51239,Kharif
2008,Hassan,7856,3522.8,37.0,Red,Drip,2628.0,59.5,Pepper,216396,Kharif
2009,Hassan,32,3729.8,38.0,Red,Basin,1939.0,55.0,Pepper,2644,Kharif
2010,Hassan,1,3729.8,38.0,Red,Basin,1871.0,53.0,Pepper,44235,Kharif
2011,Hassan,30,3729.8,38.0,Red,Basin,1868.0,53.5,Pepper,203317,Kharif
2015,Hassan,39,3360.0,40.0,Red,Basin,1901.0,57.5,Pepper,1516,Kharif
2016,Hassan,6,3360.0,40.0,Red,Basin,972.0,57.0,Arecanut,200000,Kharif
2017,Hassan,12,3360.0,40.0,Red,Basin,874.0,55.0,Arecanut,4847,Kharif
2018,Hassan,3,3605.4,41.0,Red,Basin,592.0,56.0,Arecanut,51239,Kharif
2004,Hassan,17,3605.4,41.0,Red,Basin,864.0,54.0,Arecanut,216396,Kharif
2005,Hassan,3,3605.4,41.0,Red,Basin,5373.0,58.0,Arecanut,2644,Kharif
2006,Hassan,9,3512.4,42.0,Red,Basin,6589.0,58.0,Arecanut,44235,Kharif
2007,Hassan,21,3512.4,42.0,Red,Basin,5107.0,59.0,Arecanut,203317,Kharif
2008,Hassan,11,3512.4,27.0,Red,Basin,5518.0,50.0,Arecanut,2134,Kharif
2009,Hassan,4,3296.0,27.0,Red,Basin,4912.0,54.0,Arecanut,45186,Kharif
2010,Hassan,15,3296.0,27.0,Red,Basin,3830.0,53.0,Arecanut,238542,Kharif
2011,Hassan,8,3296.0,27.0,Red,Basin,4.0,52.0,Arecanut,1516,Kharif
2012,Hassan,29,3550.0,27.0,Red,Basin,9.0,51.0,Arecanut,57259,Kharif
2013,Hassan,1,3550.0,27.0,Red,Basin,12.0,57.0,Arecanut,234779,Kharif
2014,Hassan,13736,3550.0,27.2,Red,Basin,2089.0,57.0,Arecanut,1493,Kharif
2015,Hassan,14003,3654.0,27.2,Red,Basin,2810.0,60.0,Arecanut,64409,Kharif
2016,Hassan,14179,3654.0,27.2,Red,Basin,841.0,57.0,Ginger,249978,Kharif
2017,Hassan,14319,3654.0,27.0,Red,Basin,3550.0,57.0,Ginger,637,Kharif
2009,Hassan,17095,3105.0,27.2,Red,Basin,2088.0,55.0,Ginger,43562,Kharif
2010,Hassan,17512,3105.0,27.2,Red,Basin,2628.0,53.0,Ginger,200000,Kharif
2011,Hassan,17587,3105.0,27.1,Red,Basin,1939.0,53.5,Ginger,4847,Kharif
2017,Hassan,1298,2996.6,37.0,Sandy,Basin,1901.0,55.0,Tea,2134,Kharif
2018,Hassan,4,2996.6,37.0,Sandy,Basin,972.0,56.0,Tea,45186,Kharif
2004,Hassan,1122,2996.6,37.0,Sandy,Basin,874.0,54.0,Tea,238542,Kharif
2005,Hassan,917,3522.8,38.0,Sandy,Basin,592.0,58.0,Tea,1516,Kharif
2006,Hassan,819,3522.8,38.0,Sandy,Basin,864.0,58.0,Tea,57259,Kharif
2007,Hassan,619,3522.8,38.0,Sandy,Spray,5373.0,59.0,Tea,234779,Kharif
2008,Hassan,391,3729.8,39.0,Sandy,Spray,6589.0,50.0,Tea,1493,Kharif
2009,Hassan,211,3729.8,39.0,Sandy,Spray,5107.0,54.0,Tea,64409,Kharif
